9983,20.98,1.4,32,DC Trosa,3/24/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.5,45,DC Trosa,3/19/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,55.54,4.35,21,DC Trosa,3/18/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,151.87,41.5,34,DC Trosa,3/17/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.2,21,DC Trosa,3/17/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,57.7,6.4,34,DC Trosa,3/12/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,20.98,1.35,1,DC Trosa,3/12/2020,AB Singapore Pte Ltd,Singapore,619115,SG,air,DHL,DAP
9983,136.9,12.5,43,DC Trosa,3/12/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.2,32,DC Trosa,3/12/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,75,3.83,45,DC Trosa,3/11/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,CIP
9983,23.14,1.92,43,DC Trosa,3/6/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,78.84,54,33,DC Trosa,3/6/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,CIP
9983,248.19,70,22,DC Trosa,3/5/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,73.13,14.24,34,DC Trosa,3/5/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,79.99,16.28,45,DC Trosa,3/3/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,112.42,63.5,6,DC Trosa,3/3/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,CIP
9983,67.99,12.71,66,DC Trosa,3/2/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,76.56,6.7,7,DC Trosa,2/27/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,20.98,1.21,6,DC Trosa,2/25/2020,AB Singapore Pte Ltd,Singapore,819834,SG,air,DHL,DAP
9983,55.54,2.49,5,DC Trosa,2/24/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.73,4,DC Trosa,2/24/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,29.62,0.66,3,DC Trosa,2/24/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.4,7,DC Trosa,2/24/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,44.74,2.885,45,DC Trosa,2/21/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,73.13,14.34,123,DC Trosa,2/21/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,55.54,9.18,56,DC Trosa,2/21/2020,AB Singapore Pte Ltd,Singapore,819834,SG,air,DHL,DAP
9983,318.78,161,7,DC Trosa,2/21/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,DAP
9983,106.96,19.73,8,DC Trosa,2/21/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.71,9,DC Trosa,2/19/2020,AB Singapore Pte Ltd,Singapore,758114,SG,air,DHL,DAP
9983,27.46,1.485,87,DC Trosa,2/18/2020,AB Singapore Pte Ltd,Singapore,623043,SG,air,DHL,DAP
9983,354.6,55,6,DC Trosa,2/14/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,248.19,70,5,DC Trosa,2/13/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,191.24,55.5,4,DC Trosa,2/12/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,170.9,50.5,3,DC Trosa,2/11/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,199.6,96.5,6,DC Trosa,2/10/2020,AB Singapore Pte Ltd,Singapore,498801,SG,air,Scan Global Logistics,DAP
9983,46.9,7.5,90,DC Trosa,2/7/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,27.46,0.46,5,DC Trosa,2/7/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,27.46,0.95,43,DC Trosa,2/6/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,49.06,8,21,DC Trosa,2/5/2020,AB Singapore Pte Ltd,Singapore,623043,SG,air,DHL,DAP
9983,18.82,0.11,34,DC Trosa,2/5/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,64.56,7.3,21,DC Trosa,2/4/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.28,32,DC Trosa,2/4/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,40.42,5.82,45,DC Trosa,2/3/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,130.36,67,43,DC Trosa,1/30/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,DAP
